min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,fname
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.1163113444994461,0.1378408578313828,0.07314804735778493,0.08020623256342542,0.06068312198570176,0.07259232540298953,0.04274593478398198,0.044770358093527834,0.023091206515662696,0.025113982548859298,0.028102245117886813,0.026154999617475267,0.012519042778961199,0.014763790973787454,0.04393785457385696,0.025911738635910134,soundscape_ALFE0.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.11657327204415009,0.13829599707396942,0.07659660376145284,0.0847226977983721,0.057257321222929126,0.06807458428209968,0.0423356265607094,0.044194318874989494,0.0227047812553431,0.024091723702948615,0.03023660311842391,0.026610868846543963,0.014679966579830853,0.015378313164335454,0.044203235703190305,0.02928090182700287,soundscape_ALFE0.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.11081812866630511,0.13278835566640182,0.07340522488919139,0.08016007988013668,0.05288298718003758,0.06105087411845982,0.040707348382027046,0.043277634576174666,0.02178276932627025,0.024177555260066503,0.030782332617423164,0.027728890723274918,0.010897028125699405,0.01115440023396754,0.04638649463081239,0.03229925374763918,soundscape_ALFE0.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.11837071938274339,0.14115292967769066,0.07653160604497945,0.08359933944171824,0.05236188693177893,0.061421042548384215,0.04385172879812707,0.04689701908152732,0.02047334918049053,0.022859501447129314,0.0294862596342405,0.0258780146109656,0.009787250172602329,0.010751037944342259,0.047024588591966295,0.029037070900103896,soundscape_ALFE0.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.11826513592945997,0.1403839543692252,0.07543360104793755,0.08177138700012596,0.05550074751795399,0.060168908528809004,0.041719933246790714,0.04372353787727142,0.02566047206780019,0.02692596772665696,0.02990445382400509,0.026736135047690023,0.013618833483869344,0.015265736200156952,0.04503108926118783,0.031029199574011238,soundscape_ALFE0.wav
45.0,48.0,2500.0,5500.0,1.0,53,2109,117,2249,0.11493969348998916,0.13549344707396,0.07699166158777365,0.08076045083713165,0.059095098841918034,0.05933885675230965,0.05947013243391563,0.053579793467093996,0.049381764625526695,0.04417387581239643,0.06975784007681836,0.05458530570594782,0.030128908562759377,0.03212537025027258,0.08518093245470658,0.06484347038616275,soundscape_ALFE0.wav
48.0,51.0,2500.0,5500.0,1.0,53,2249,117,2390,0.11491641114330979,0.13329732717585255,0.08139046596294355,0.08432555026667946,0.06203651645492976,0.06191964364521167,0.06111103765803437,0.057039973487971955,0.05949667037568021,0.050691586622790816,0.06974518518497334,0.05431598273466154,0.0403155068935994,0.04568641315856294,0.10344141124911457,0.07660911218285997,soundscape_ALFE0.wav
51.0,54.0,2500.0,5500.0,1.0,53,2390,117,2531,0.11572751712127405,0.13406576699599812,0.08057746506632524,0.08715382173723861,0.06487499546421191,0.06318103008823757,0.05880988631657858,0.05011658703455226,0.05349548988497465,0.04830995292857797,0.0751620466310558,0.05358711351276349,0.038087082802726976,0.03942505667206346,0.1253664556083086,0.09391888397773032,soundscape_ALFE0.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.11682773936981014,0.13891086396742525,0.0770488562561125,0.08288231599362983,0.05379362480065236,0.05569902713371304,0.0473849407113707,0.04524611577230637,0.036061697829984564,0.033530932744034625,0.04781773579305301,0.03737141873953423,0.02759552887011888,0.02714533293536713,0.07959351823064191,0.05634865615190335,soundscape_ALFE0.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.11542365130798551,0.13638223598035554,0.07414101015161857,0.08140420430961331,0.046234826514508665,0.05155449081908168,0.04170813836583172,0.04309035259904025,0.022201439525405813,0.026079137953914887,0.030816284250496907,0.02754228889007241,0.009829195948851791,0.010245591395936934,0.0463961363115797,0.029815772512560425,soundscape_ALFE0.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.11457875058519595,0.1361407248167917,0.07355546370855923,0.079563287948464,0.04708999134613477,0.05097333892168015,0.046436988672818556,0.04755810174093401,0.02294344810451372,0.026087439105384143,0.03265227875791607,0.029386211594081522,0.01102486183185739,0.011752683562812522,0.04539946048372475,0.02930457701878359,soundscape_ALFE1.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.11288097346036692,0.13320547016928003,0.07270712643021741,0.07862805901000629,0.04901991468439455,0.05431165580707716,0.04201402551074045,0.044397282846323,0.01989763551873889,0.02318432066183489,0.0265782387577188,0.02438920211760602,0.007872392674151615,0.007202215366758497,0.043681393248005906,0.02826215038127599,soundscape_ALFE1.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.11338023730053545,0.13618569038498674,0.07295556456362505,0.07913795442480075,0.04662956107326448,0.05197873521067129,0.04373664316029853,0.045717198595485314,0.023623731401617422,0.024738968900433127,0.02963322707461526,0.025037553417388343,0.010815400187255938,0.011362487596765544,0.04567512600744655,0.028498904485515245,soundscape_ALFE1.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.11437372924611548,0.13747643652201563,0.0716529591074741,0.07968075868293663,0.05039848882714959,0.05641135404176513,0.03964835986942094,0.041328920306915096,0.024493898679146198,0.024735488098232665,0.030551388154829613,0.026429052599515758,0.014137137913633977,0.01538666491328486,0.04652968461133177,0.028286237722408163,soundscape_ALFE1.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.1184967633648983,0.13834981973507,0.0735435012918956,0.08104943218570165,0.05154985669063186,0.058989382899420975,0.04309159766843665,0.04430181757571754,0.024697511125229558,0.025545567768798943,0.028271904807041677,0.025847364530497043,0.011432302139360365,0.013277643808064604,0.045831006706875455,0.029029793354978416,soundscape_ALFE1.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.11956136323763335,0.1414323469130953,0.07639272766569753,0.08303461462167563,0.052867321453837476,0.059474652238995514,0.04148972589211261,0.043968692096945844,0.023340174931659206,0.025692719754645897,0.02806548951875173,0.025577309955425218,0.012675941525443614,0.012354608182547196,0.043807590852967815,0.02886637911328055,soundscape_ALFE1.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.1158074931597498,0.1382510445178096,0.073101220886709,0.0798315814202364,0.05298123034977083,0.05994454950883659,0.04489117510639468,0.04568507045156958,0.02345848168737115,0.027359965749326014,0.030387896361189982,0.028229819927663973,0.012392401064949167,0.013066058980846644,0.043184540725515176,0.030059119802535263,soundscape_ALFE1.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.11402515994832481,0.13662819887281202,0.07375627092028124,0.08085086402983394,0.05076311327655847,0.05860836890704356,0.03939818544954353,0.0429233931452576,0.023011874726232832,0.02373421905145465,0.028106313864909298,0.024030062325809964,0.013343379004878345,0.015880728175248795,0.04418270267635387,0.030077117014123998,soundscape_ALFE1.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.1144890771130905,0.13449916559791059,0.07370413122883301,0.08040408518461337,0.05912256115999731,0.0661941922977376,0.042099017471778494,0.043505420435962554,0.02283433472091495,0.024220936773609807,0.03196348679074365,0.02709859065884036,0.016460899839496876,0.015932491208426,0.04769785571443381,0.031043615818755414,soundscape_ALFE1.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.11469756590380326,0.13609771498245496,0.07536314942312783,0.08185160525080032,0.05668952404704593,0.06441030673535426,0.045019272816839616,0.04647292953718107,0.025015601997502766,0.026407282279491094,0.028895075404899405,0.02474462399021904,0.01570035435989963,0.01922721928960721,0.04392803482790235,0.028549610122719195,soundscape_ALFE1.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.11468493025665596,0.13589812885836683,0.07217842619177277,0.07914286478471608,0.059594302785513975,0.07128490842250769,0.04198318087524482,0.04397338279626874,0.022657932404623746,0.024648286157562916,0.02756761608846916,0.02565380990296304,0.012288805640402455,0.014487850321629135,0.04305171635061015,0.02540447419679253,soundscape_ALFE1.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.11493653317066109,0.13635670871708633,0.0755690036821356,0.08357297453433568,0.056299286880782985,0.06692005074325581,0.041631887688832483,0.04346388936216348,0.02232310131921187,0.02368497423759127,0.029660956096854655,0.02610126492217126,0.014424180686593346,0.015107293989011464,0.04334895642611421,0.02870025147761808,soundscape_ALFE1.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.10917661904622591,0.13082140885819896,0.07231789933764621,0.07897269705618432,0.05191785102471015,0.05993667552573219,0.03996442591046895,0.04248780352576611,0.021351561241163528,0.02369917196417796,0.03017340068478809,0.027180365103697215,0.010684254390474688,0.010935326291111826,0.04546111185533586,0.031655137141238555,soundscape_ALFE1.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.11655652625540869,0.1389656960728608,0.07698538088843689,0.08379987337572595,0.05178215938669821,0.05977058687150343,0.04494439476698346,0.047294049374252856,0.02321348321504909,0.024068916916047442,0.03263925430006166,0.027534113796297374,0.014293784515697325,0.013062220316860733,0.049478805506894756,0.0327518759212331,soundscape_ALFE1.wav
42.0,45.0,2500.0,5500.0,1.0,53,1968,117,2109,0.11623588514146936,0.13513356823214565,0.07747301776534465,0.08251265144141774,0.060143756276558366,0.06149685152491205,0.056091003981240825,0.05196749876741391,0.044509034811169725,0.040279572149472365,0.06195325119077396,0.04745929140346754,0.03789433933933048,0.03830105106332279,0.08939580324683569,0.0711556654843053,soundscape_ALFE1.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.11219780001430353,0.1354363736271829,0.07260865127885857,0.07862489474613261,0.0539361059482951,0.05655768277279376,0.044661341676515386,0.04535161697075336,0.03495324877136169,0.034333041152366205,0.03739818008291037,0.03112900269419954,0.022899705181990856,0.025977397899601025,0.0533109181453712,0.03851741359801365,soundscape_ALFE1.wav
48.0,51.0,2500.0,5500.0,0,53,2249,117,2390,0.11006105194652528,0.13220121351180517,0.07543227920684849,0.07965436549875875,0.04401900397167019,0.05104739136343107,0.04585770767805067,0.04840895866175884,0.024863551590561712,0.024755413502478816,0.02972498031393457,0.027594192159660327,0.01411537962317021,0.015889980883892808,0.04316108845028015,0.02791067117020413,soundscape_ALFE1.wav
51.0,54.0,2500.0,5500.0,0,53,2390,117,2531,0.1143250391910087,0.13547443674237727,0.07550896951997978,0.08448559099518081,0.046996613422090626,0.05263795087728966,0.040247062633271,0.04183653109032661,0.022514832885769512,0.024018121181447968,0.029953679322566415,0.02552431493222809,0.010428378340797297,0.012479498928968415,0.04582768544846953,0.02958894744779694,soundscape_ALFE1.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.1127989419307842,0.13584491850823927,0.07464285764402379,0.08172442384978142,0.045452607515528744,0.04971116284674491,0.040043948489274186,0.04100039469101643,0.021462793508549686,0.02295262933392535,0.029340761829084055,0.02643182036535741,0.011595526879577107,0.013397374588116106,0.042229393995620236,0.02631357677606199,soundscape_ALFE1.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.11375494954113712,0.1343994947055431,0.07311292130421759,0.08027494243618948,0.045428844556831556,0.0506590179372223,0.04095661251969794,0.042317503464315016,0.02174921068200817,0.025561961522866057,0.030228487988222984,0.02701880583790227,0.009631444887533737,0.010021707205925446,0.04548759379562579,0.02923622582699328,soundscape_ALFE1.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.11114879736301592,0.1297308812117908,0.07396853939076775,0.08028551224892169,0.048896579478051254,0.05486365468782081,0.044139124245586005,0.04390833138549549,0.026945319266370317,0.027654773868543533,0.04075486110916491,0.028948699836243284,0.015127281131582734,0.01771211082751294,0.0719985301312412,0.052780982657816326,soundscape_ALFE10.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.1137217850819583,0.1348890131013698,0.07853334713797588,0.08339684352116995,0.04934299923269395,0.053410670493498,0.051921731259954404,0.05073330857878251,0.031641103253531436,0.029626236031508064,0.051935776471053366,0.03763813534833476,0.021949451241081188,0.023960652825345343,0.08191753121461268,0.06098873150959835,soundscape_ALFE10.wav
6.0,9.0,2500.0,5500.0,1.0,53,281,117,421,0.1165106327637622,0.1332238000155103,0.07999833463246239,0.08282981358787087,0.061038293399585025,0.059836228829793926,0.0645488745539879,0.05783016418164658,0.058330271388616975,0.049979240839569054,0.08440904429956553,0.06024712932226653,0.03916324710426345,0.04780881474894652,0.1291558562329053,0.10042286686610655,soundscape_ALFE10.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.11460959026662969,0.13665719331163786,0.07669968496320877,0.08264173899095888,0.04718900229067962,0.05171963107221669,0.04630798025201769,0.04460898983813904,0.02978139982565983,0.02805033542027658,0.05228940185814655,0.0385644551229678,0.024255772421622076,0.022086041880511862,0.08709657034931204,0.06736141615915708,soundscape_ALFE10.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.11293769943307201,0.13427094999642122,0.07658259706326191,0.08190359831752628,0.04815193195871995,0.055233204997519936,0.04539983831958335,0.04570612228789412,0.022417913956614913,0.024492781263856164,0.04112756116611746,0.031654864553695615,0.0177857751483776,0.016168372305569088,0.07742292167124849,0.0546090758253045,soundscape_ALFE10.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.11457681688029202,0.13653465198322465,0.0747965650335396,0.08148408635161078,0.053222857359119025,0.06013075355935202,0.04690094741412404,0.04601924774633512,0.024477604568634164,0.023763616223878826,0.04726048757882759,0.033243922845267206,0.015271764430865,0.01638114951640065,0.08247859069956619,0.06263452698711826,soundscape_ALFE10.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.11393053309718071,0.13418853074773046,0.07511237045934781,0.07977040452954075,0.05173256164466792,0.058244528207457145,0.047427215936635556,0.04715920469047777,0.02435518572508822,0.026136631195129396,0.04565052625312449,0.03401536338280899,0.011426651286596177,0.012649545908205847,0.07834819234546976,0.058898045154415185,soundscape_ALFE10.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.11405291689599678,0.13636880161469486,0.07586524072198726,0.08223630502847945,0.05374872195772212,0.060976594617654284,0.04433482503523958,0.04540380389922487,0.021987832219789453,0.024786162367386785,0.04506177090522585,0.03078036044368849,0.013261948304492841,0.013351008833104885,0.08327446162413255,0.061546915811443566,soundscape_ALFE10.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.10968480729122532,0.12982051588876917,0.07661734326054823,0.08161849368469647,0.05549976999596928,0.06209678690948308,0.04688673965629864,0.046601331256699734,0.0246564765529607,0.026060881491781845,0.041609294579737124,0.03048276199102503,0.01811979646665098,0.017999186094822383,0.0755982521093852,0.055693049393414934,soundscape_ALFE10.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.11238024251579772,0.13442584136881974,0.07677757515405828,0.08453466146606198,0.05536236240904137,0.06457171085777498,0.044185559810070274,0.04596591708370338,0.02442074971198865,0.02629261138585939,0.04283286170887773,0.03114160358268574,0.01245180471517406,0.013380971948851265,0.07742954449783666,0.05557857436516344,soundscape_ALFE10.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.11445068328433691,0.13442458272607147,0.07443400345457901,0.08067052471701854,0.05560738034001918,0.06544449182962105,0.04830987604274859,0.048370352503692315,0.02561556731426951,0.027145456675478716,0.04300287198194123,0.030835562903790876,0.016148073913241443,0.017592112354103073,0.07860512391034459,0.05675528835611378,soundscape_ALFE10.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.11357262924529889,0.13459755910426233,0.07418363475533107,0.08093108894166537,0.05504964955143187,0.0625311581303886,0.04607285936623749,0.04557831994623378,0.023881943312564168,0.024899857844611472,0.041405850730741135,0.03083181665236183,0.01800876617836755,0.01786413125304997,0.07757363029052691,0.05639664566845553,soundscape_ALFE10.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.11342741446196777,0.13602142534069928,0.07397610033161767,0.07986390673076581,0.053193266930726034,0.06123767316032968,0.04377240188319158,0.04394139462712302,0.025600713810295533,0.02658688733201732,0.04054889081480642,0.03045505809862211,0.01763507321215056,0.016952487583740936,0.07016792513929829,0.05315353303608833,soundscape_ALFE10.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.11270516096802526,0.13393368567127653,0.07409234191819226,0.0807737857350492,0.05081992486525,0.05875493041805013,0.043358520312704846,0.04354392391245635,0.025747097674305955,0.026556950646467976,0.04206440956747808,0.03354782180908371,0.015561311122400247,0.01568953461385836,0.0723382688818127,0.05432231506205645,soundscape_ALFE10.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.10803395937198311,0.12863088387033686,0.07528823752438953,0.08179512431563991,0.04342654900924947,0.05088096117916276,0.04890683438422953,0.0464191102700424,0.020088010991885775,0.0199576809736624,0.04850050610597318,0.03591889427347353,0.01436256086713505,0.01359557539033839,0.08218031363804157,0.06227443134796666,soundscape_ALFE10.wav
45.0,48.0,2500.0,5500.0,0,53,2109,117,2249,0.11430092199535005,0.13490281954365774,0.07577699002167265,0.0825960396919506,0.0463856697862725,0.05360624671544585,0.043321593776566344,0.04360318008364164,0.023037927700279404,0.02452906751465221,0.042850183877196954,0.03132382149235754,0.015131372065889053,0.014701939827915256,0.07569540818989733,0.056790656093491834,soundscape_ALFE10.wav
48.0,51.0,2500.0,5500.0,1.0,53,2249,117,2390,0.11463980545695274,0.1325199715802163,0.07475319078067016,0.07954952047356201,0.05685098067678942,0.05882824600839273,0.051601242588078085,0.04675673997414835,0.04227189749278917,0.04063388908710121,0.06039822072547772,0.04336215110237209,0.030930231096745493,0.03164091812586061,0.09015579019137183,0.07229183382152134,soundscape_ALFE10.wav
51.0,54.0,2500.0,5500.0,1.0,53,2390,117,2531,0.11907319991788133,0.13664541829135943,0.07702800936243802,0.08219405054032979,0.06614397497370614,0.06636979424953345,0.05350676856534493,0.049763514044822356,0.054253901315428094,0.05024585779260619,0.06271076025093793,0.04498794320373416,0.04123121434282426,0.03975635959204861,0.10438576161361612,0.08419185242194965,soundscape_ALFE10.wav
54.0,57.0,2500.0,5500.0,1.0,53,2531,117,2671,0.11919401848174756,0.13629451019509833,0.07347205602631597,0.07917565440160693,0.06153621827601583,0.06269735754119682,0.05314533419806205,0.049069171293559755,0.05259116688733203,0.045131192138225536,0.05615067364048801,0.04052719164626399,0.04774890446047737,0.04795392520269809,0.08971888172420665,0.07141133509828641,soundscape_ALFE10.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.11329671715292636,0.1342503541433941,0.0738896021251403,0.08088021947789122,0.04313158294854135,0.0494078558621648,0.04713770951569848,0.045637082642659754,0.019987601655878557,0.02102447199365972,0.05219388274357973,0.03747755287712416,0.01109489054299485,0.011851378570647749,0.08260860772946776,0.06555987617837669,soundscape_ALFE10.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.08944335291645826,0.10605557331407708,0.07307517571637223,0.07270872894722767,0.04008386355378494,0.04053384923675236,0.06543016549691265,0.051083754774398124,0.022175783187035596,0.024265357883130674,0.10382764961064996,0.07878595117994745,0.012322458133188753,0.011964523124350361,0.10308229504225028,0.1062141576037444,soundscape_ALFE11.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.09416352232500103,0.11238880223068669,0.07871675918453001,0.07885395343836164,0.040067361662432494,0.04173357037844578,0.07341958860386923,0.05555446438258417,0.020764499144486213,0.02328551900836032,0.10830611588743337,0.08568626500685772,0.012439425013408344,0.01144595107489221,0.09707537615428163,0.09819951340444381,soundscape_ALFE11.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.09102604212882327,0.10747863120043404,0.08036097041297681,0.07774808015332789,0.04496806085299324,0.04636997406049329,0.07274549153400418,0.05897039725620439,0.02254045783984336,0.024770781386169918,0.10404732643940863,0.07912168941605453,0.01391933759980041,0.014578249360989391,0.09746277930666268,0.09786384963785136,soundscape_ALFE11.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.08892238294047107,0.10532449169643145,0.07888689207151363,0.07796294503810129,0.042202114720507715,0.04383004713377304,0.07229956860230849,0.056975825182688636,0.02132075631725428,0.023895718969011024,0.10961743881527374,0.08109112746026706,0.013139124882280343,0.012346373089966656,0.10147680027582333,0.10966441818202774,soundscape_ALFE11.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.09450724052301249,0.10929561029833372,0.08030333104305745,0.07795642414070081,0.051947287658799225,0.05051396769915278,0.07537207795265202,0.059388972307425514,0.038615920135990286,0.038517576321091304,0.10766573682276182,0.08480729291209668,0.02456186767578497,0.025655971675454466,0.09696697184297741,0.10111211102140562,soundscape_ALFE11.wav
15.0,18.0,2500.0,5500.0,1.0,53,703,117,843,0.10183753284841973,0.1111907471980747,0.07937004021202322,0.07754440343370375,0.07410602035727654,0.0655754532952324,0.07174242939942127,0.05513528316182301,0.07262281201218325,0.06801153586872538,0.10993032278327214,0.08209172991232504,0.04906796370828471,0.047983907166777515,0.12078107906484659,0.11575084631854242,soundscape_ALFE11.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.0914236860263171,0.10751238190107389,0.07415781589686617,0.07412434528145505,0.04819194542124035,0.04956253083891585,0.0722452873138026,0.05726989399851763,0.02974792285266869,0.030327555790199873,0.10459607045003247,0.08116741993631066,0.023602697609841544,0.021837374315897117,0.09409936006699147,0.09639072980069588,soundscape_ALFE11.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.09093365000260815,0.1069364183153408,0.07672471506879103,0.07573953284135883,0.04821256891163539,0.05019898931259334,0.07560227542637228,0.05747666272346498,0.023803240699041904,0.02701122306752114,0.11510045630162948,0.08807013816979069,0.013142228306717144,0.013216481433808373,0.09627976805615418,0.09922594539601101,soundscape_ALFE11.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.09278365044593322,0.11023480212365427,0.07460127220585454,0.075099793338731,0.045773270143871905,0.051974936868646925,0.07047242516743968,0.054213767643291125,0.021407678287861494,0.02356883684859005,0.10328120489546361,0.08049767705217899,0.013907777397791582,0.015244335431210818,0.0889513286688025,0.08186212346366091,soundscape_ALFE11.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.0868118374092389,0.10238556324442108,0.07810396994967922,0.07901405282879415,0.04636884797550079,0.049457162720480084,0.07477933230745828,0.057473655901422505,0.024404585905301708,0.027475290329839034,0.11375365219472704,0.08644888957238556,0.013953070792670639,0.014741831896619787,0.1005612677654381,0.10881542191978556,soundscape_ALFE11.wav
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.0871797822795452,0.10215385634241018,0.07899399511554266,0.07876813700821261,0.047986450629921594,0.05165237504277853,0.07257221673816606,0.05678115872067406,0.022442657932296182,0.025563371829649087,0.10836006685523517,0.08253365009388201,0.015098461269025311,0.013369940479765384,0.09339341435423201,0.09221155799848045,soundscape_ALFE11.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.090370428374958,0.1056695770303051,0.07942081292578976,0.0799102057399978,0.049020523026614256,0.05258545636889357,0.06720471790014051,0.053272136951438856,0.024942942534733063,0.026319456412589357,0.09579684573234773,0.07526122633567477,0.019680305954415694,0.018968687362240576,0.08318645301625514,0.07582870124542064,soundscape_ALFE11.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.08981725907702551,0.10691989255766868,0.0805178341920752,0.07825429572561403,0.043320516131269346,0.04593960495785054,0.07150666571782395,0.057715041056066015,0.023271782215011274,0.026631052206748704,0.09899347115847756,0.07607249534170146,0.013489816070411992,0.014392784401497775,0.0832852493617988,0.07882901759912028,soundscape_ALFE11.wav
