min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,fname
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.12956663269850432,0.15501809463766508,0.1041093121464967,0.1219108741384617,0.09118023645300218,0.09712072482840098,0.10367096295524415,0.12136105852355357,0.06986496936028086,0.08057632770617447,0.05966312178835845,0.06527126883569874,0.06693622951340525,0.06126983343058624,0.06093852315296805,0.06481657155695608,0.027742795356389547,0.028799889510727032,0.03438484241989458,0.03307072310108727,0.08147362152114193,0.053822964562832615,0.036826534122786664,0.0341014935667171,0.014996286833727305,0.01655350865855271,0.0337624953109972,0.02897101340482314,0.12118578134738872,0.08550646104611263,0.03545284311325624,0.030673057045437938,0.007321086806792787,0.007650534071638892,0.04711512794546567,0.03606433646187214,0.14942368061151673,0.09165174252588792,0.04637095505817909,0.03581155160851177,0.0052716390950086674,0.004581102290011879,0.0702024429760641,0.05718986037400999,0.20942099178181375,0.14804952118851678,0.0715899834971686,0.05734497881283947,VEG19_20190808_160000.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.13393780752946158,0.1605049349608428,0.1038791389876289,0.12092226461006877,0.08793059723592378,0.09628276574080667,0.10652792205995316,0.12499063575350337,0.06158589165782577,0.0736928137106825,0.05547680510235872,0.061811398470269584,0.06475954293261116,0.05744574077886572,0.055456500281570446,0.060986390859371166,0.023637240617281077,0.025465885115025372,0.03710117450790207,0.03375645029265108,0.07827930283038077,0.053197490348200274,0.039594948072607695,0.03612065656830746,0.015782381351797343,0.015630517439265725,0.03590719702153053,0.03139979977098477,0.11561196698188077,0.07867670584838758,0.03603365723566118,0.03181281482049962,0.011735694529588458,0.010425572285386774,0.0471563804202065,0.03677664676099466,0.14925157568370043,0.08796245285133546,0.04645279913977057,0.03555818741566042,0.008790403651285411,0.008891701709862601,0.06982561108116696,0.056585878088516825,0.21340460264195615,0.15246935121647923,0.07260245543661596,0.05781274867029671,VEG19_20190808_160000.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.13365993323151054,0.15965376467422937,0.10354899991515983,0.12280129825932433,0.08898537010085612,0.09503642033262356,0.10633844217320673,0.1238772550765903,0.06741910146555646,0.07338497107447152,0.05388374674947171,0.058502011726758466,0.06819357978975309,0.06050520713927545,0.05873439608258214,0.0611442608763964,0.03478614342367192,0.037079518209758515,0.036589103869745766,0.03396063427971484,0.09072329285103074,0.058783651408862686,0.03872303853501568,0.03653791024264742,0.01958775490885443,0.02253489559489518,0.0361637360216284,0.03005034813766834,0.13856604964553854,0.10072615520744115,0.03731789030974808,0.032476664860127374,0.008515293441027428,0.008381401698201492,0.04952292388613272,0.03957124970391524,0.1507657203149694,0.0822398305542918,0.04806610311386209,0.037662679736241926,0.00693008212249853,0.0073682158155328956,0.07272581139371354,0.058566645093380186,0.22616093921867345,0.16785507827087665,0.07300553789588976,0.05839175111708433,VEG19_20190808_160000.wav
39.0,42.0,2500.0,5500.0,1.0,53,1828,117,1968,0.1320652524731279,0.15765933661747802,0.10524295238861703,0.12332567356793327,0.09313280974570548,0.09707336634588923,0.10573278900794066,0.12370415840153333,0.0653516259641118,0.07206037921417,0.05544371091143548,0.059801079686538056,0.06706829648939933,0.060423623053442656,0.0579755241660655,0.062123261607639216,0.033637455794951636,0.03530992242900682,0.036019644717523454,0.03533737530657329,0.08624123911704339,0.05400767891915354,0.04116732739953502,0.03731040937181382,0.020376676423578592,0.018323435189521,0.03845696841602839,0.0316383316107386,0.12438387940203917,0.08810177374957924,0.044492564811763585,0.03637197518866323,0.015412390642456248,0.018302668056536,0.047532470225483625,0.04057983369442958,0.16133383065607512,0.0927559937220564,0.050598940661551677,0.04172733096874676,0.005897379343776137,0.006021921136733827,0.06706268430383809,0.05461185693240785,0.23680137015229388,0.17818756500824343,0.07405486497071584,0.05982194806798352,VEG19_20190808_160000.wav
42.0,45.0,2500.0,5500.0,1.0,53,1968,117,2109,0.1290715286144393,0.1505123975138053,0.10378443317085101,0.12321507075782719,0.09227972060043903,0.09605215236031592,0.10462902605521388,0.12279808218530953,0.06946875281840433,0.07340458481391553,0.05544926389824519,0.057908238996038426,0.07203463790152045,0.062166071353349235,0.06195729073761602,0.06276225674511687,0.04851559877428489,0.045270575782026305,0.037103971591578154,0.03447328252007695,0.08438781846935275,0.058772101461058324,0.04829715846607097,0.04160474995675966,0.027843787386546876,0.028722980155308536,0.04309486651446121,0.03530210993856667,0.1121373323324667,0.08169681747297894,0.052073741376554086,0.04265335095010686,0.014864414603937847,0.017856303174962167,0.054093568957799223,0.04380863948849312,0.16617291601547976,0.10198964632003171,0.047079591407887256,0.04049595747842293,0.009830477598961421,0.009484316693234981,0.08005044204113394,0.06392455787037946,0.24036442448088643,0.18487889303981758,0.06759351258575347,0.05481141063832435,VEG19_20190808_160000.wav
45.0,48.0,2500.0,5500.0,1.0,53,2109,117,2249,0.1373772600887087,0.16051074153581826,0.10367156732682388,0.12224591230999643,0.0873424732961538,0.09419787002375334,0.10679919265115044,0.1251555475171251,0.07153088315789953,0.07503354585760653,0.05462787462102434,0.0569522896456223,0.06521136806282996,0.06028551262248539,0.06326167049352197,0.06186794161193297,0.04821514511184398,0.046114403001716396,0.037379206014523096,0.033932468331115094,0.0675797060897025,0.04691919043723203,0.048991455861856596,0.042428010845630665,0.026437037368507166,0.02757307225710619,0.04222930065664098,0.03527072159955145,0.09162594502642007,0.06655965417842742,0.05318673810311056,0.04276374486543129,0.012528590296432284,0.016258302139107506,0.04914680518047102,0.04128311554551694,0.1685223768063527,0.1121697944362078,0.053790282498594306,0.045011051636236796,0.00428446439202258,0.003035503466328949,0.07066518521895862,0.05746156142838799,0.24342184953389973,0.1942114784045143,0.07682234291512595,0.06224690106062875,VEG19_20190808_160000.wav
48.0,51.0,2500.0,5500.0,1.0,53,2249,117,2390,0.137296259669423,0.16392059297794354,0.09949665701285391,0.12076893135424957,0.09521761657829597,0.0993923672434306,0.11072761503903232,0.12663043854544,0.06807422187019915,0.07134647585699008,0.05265420222137913,0.05400854103261199,0.07155161777899788,0.06465702517806489,0.062199285739114804,0.061684965787177054,0.04530713824766453,0.04119171668314378,0.039629031276982384,0.03511730163703892,0.08118483154377738,0.057822542345729686,0.0509484216499688,0.04314770233523831,0.02860633383544874,0.03048521396793237,0.04483510317461835,0.03773552298759538,0.10986771673042901,0.08107911842710537,0.048131737230642464,0.040285059530357506,0.014903138672105106,0.018543248355111314,0.04680760039945616,0.04009064443741494,0.18834000644088406,0.12365537905031844,0.05203316633216072,0.04366588320418369,0.007320818197371859,0.007372300786070413,0.0673596344525491,0.05490982667542686,0.25551307474185764,0.2052681861358107,0.07588590584516026,0.06125783048058547,VEG19_20190808_160000.wav
51.0,54.0,2500.0,5500.0,1.0,53,2390,117,2531,0.13407336276972784,0.1558245581411364,0.104970301288892,0.12295313636130703,0.09018808130507665,0.09447281769624989,0.10349064992444801,0.12173713255543453,0.06812245744084128,0.07118775810252241,0.05338582473117464,0.055515088417652896,0.06826431434274159,0.061070562207146926,0.06230870814965151,0.0604224055112732,0.045022105914174326,0.042678921010131717,0.03775411973338114,0.03504223866837785,0.08784522759523429,0.05662236724074999,0.05043123257659825,0.04373353995212605,0.025890917514867832,0.026444793007994186,0.049045112728855214,0.03855726893640696,0.11728645041684609,0.0859132225589454,0.05179518285082884,0.04235563085457426,0.02002187270642809,0.02383005612935761,0.05086376207332629,0.04512796627917083,0.18709631726379614,0.11663791588034633,0.0501506762156421,0.04464249800992671,0.0041164814252129586,0.003956442035083128,0.07130653866314172,0.05822770138461861,0.2558897240135464,0.2061717709185936,0.07092678298530422,0.057789122310027044,VEG19_20190808_160000.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.13307015854057846,0.15719234782027014,0.10554801812487609,0.12673268002532007,0.09205314538434091,0.09774888189521808,0.10190761159629104,0.12244054646305516,0.05853052992341106,0.0643991848621552,0.05103475200923801,0.05218139263129589,0.06450754108224722,0.06024940372917934,0.056712234034654155,0.056258068274979464,0.03477220422969804,0.03340886247699624,0.03417828062621352,0.03192444306494305,0.0781177622447648,0.05231261006012463,0.037161221613842235,0.03455913939742602,0.017464429187993184,0.01960159295268026,0.03620039058401561,0.029975747474282895,0.1114674341777374,0.075425570037544,0.04068590988046,0.03240020722846442,0.010949560192745466,0.010170191695194796,0.04943544799229367,0.03909886820170936,0.15779614527056327,0.08579599180911152,0.04827895550416634,0.039954021472530826,0.006189826464372327,0.0053143767117688435,0.07480206504370926,0.05941206263417044,0.22801625354509097,0.17089588973702985,0.06743575109087313,0.05446027508159614,VEG19_20190808_160000.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.1293578858729891,0.15410149963952247,0.10277318565537066,0.12086986301876172,0.09204048650490564,0.09895991197792818,0.10181066605370534,0.12108284742989374,0.05619047444009089,0.062116023767945124,0.0498571784121599,0.052688075419319115,0.06278894379130587,0.059657912324159415,0.049025095712667485,0.05232972025901398,0.02555490807610828,0.029037500924729134,0.03332536094717299,0.030592591595797133,0.07363600051638998,0.04675486885389506,0.03271169166155867,0.029512817497828428,0.012817341180097126,0.012493833929900099,0.033205177887228106,0.027984988855167293,0.11194475693417501,0.07275181368375773,0.03609921884801227,0.029930046859609972,0.004933398343293693,0.004609900079927773,0.044315034131744487,0.03432014609673049,0.16308615671642876,0.09476042311391215,0.04630720677768042,0.03690630697241808,0.004429113715928629,0.004045742055370102,0.06926318195834312,0.05516756440932524,0.21736620697419157,0.15600129688034858,0.07294245839956152,0.05776568433940492,VEG19_20190808_160000.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.12193981011186161,0.14621803921983179,0.09748325879843668,0.11547761689284813,0.08350835076087897,0.0914744660689413,0.09549442196919979,0.11531233261638879,0.04776114672217433,0.05258591104082961,0.04596099014988677,0.04813047393979789,0.048504991688266524,0.05086217627083977,0.046116585600049935,0.04831580333955286,0.023325923449307912,0.02509267106423425,0.02627428466988596,0.02466437118399709,0.031016672328378327,0.027639238891710157,0.02554832692339098,0.024087330656294866,0.01227089051355088,0.012421479461379123,0.024260610954858784,0.01974233132157373,0.04523296670968513,0.03220168819074382,0.025227621012761943,0.020574728921920516,0.008728570699925404,0.008727236551602985,0.03456651757508904,0.02752043199339923,0.09571142547546817,0.0655425642831877,0.038892170620655114,0.03021962428751448,0.007502972139006473,0.0063897813209835026,0.045514825935551985,0.038323600218228705,0.19073669276464092,0.13813039866420032,0.05217356900136278,0.04382301247892225,RUG12_20190809_163000.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.12108415498412428,0.14495247407814302,0.09202270356579165,0.10873549708015667,0.08045828203166347,0.08703830528112684,0.0917780177160633,0.1092807440601662,0.049619287778267546,0.05389932687359103,0.04349842472324668,0.04543720512051174,0.046221492084843094,0.04975854388194839,0.045596008578751165,0.04852318628214613,0.027095967458910943,0.028937876660191982,0.025359728408688283,0.024351977750416167,0.028826020456947637,0.027575140149620127,0.02761451165961027,0.02484517162256025,0.013922129764452146,0.015558773802758653,0.02559694111282672,0.02083614760619039,0.04085371134323946,0.027591061414959976,0.023611332361485056,0.01982712937266825,0.008429782350920595,0.00695122974916504,0.03414624860367991,0.027186279412751643,0.09626105640748818,0.06868853063172808,0.035721099148349124,0.02783135299342219,0.007691103017002005,0.007105075254226865,0.04480179229023301,0.03785537139806625,0.18085870407571392,0.13081853095729204,0.04861066642812055,0.040715083426012884,RUG12_20190809_163000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.12056661467880722,0.1442572201555347,0.0966040552121332,0.11238050025824976,0.08042182418207172,0.08787601447237499,0.09306724051672255,0.10918034402795448,0.05654088005898669,0.06228828774249043,0.04498287271070878,0.04893866180422521,0.04490017021961082,0.04844951770892479,0.04958826981017167,0.05106822527863037,0.030823297969960764,0.02985549132215878,0.026130692054422255,0.02533731822520849,0.03130060544782262,0.02933289659102346,0.02641858968051471,0.026318658882571684,0.0250212703366594,0.0240664282066745,0.02242511565129062,0.017695968956157496,0.03872554102083954,0.02970141209486569,0.02252463532839962,0.019522181767215298,0.011867898891533234,0.01209057410787504,0.037089971454633795,0.02863723044294297,0.09154006498556008,0.0625251527869452,0.03345194529570516,0.026705711852641992,0.01003966920515168,0.009179266433513166,0.0525449956304378,0.043387953026964445,0.17868686660674618,0.12740903062800935,0.04455845285452629,0.03774344582757036,RUG12_20190809_163000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.12452603431807281,0.15051292540371816,0.09524708927524424,0.11283381819745747,0.07985111100596103,0.0867181839432918,0.0954299924366266,0.11284362897564143,0.050246259662716966,0.05556070378527966,0.04913249743768264,0.050267729128052156,0.04633924563906204,0.050157236155635956,0.049666274793229555,0.05217041764306496,0.02927919430417402,0.02927807018951307,0.024387320281157306,0.02494097325796611,0.030846928740066015,0.02590059525725298,0.028776919153552714,0.027757876042796965,0.01698339309960178,0.01867282416528716,0.02421999885519624,0.020551232966943955,0.045382740473574365,0.030959749565947645,0.025632981913260966,0.021313425219631543,0.006650228897519592,0.008730693863160522,0.03887012305543795,0.03027076538878123,0.10362812946173788,0.06988273401020152,0.03862776658941955,0.0300752044354679,0.006582033034316053,0.005500768087031749,0.05526624888666255,0.04568109222738534,0.18814014924778533,0.12670886492638841,0.0537363589577934,0.04466143011239568,RUG12_20190809_163000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.11871828965822176,0.14221472566640356,0.09377885828236078,0.11103775432140209,0.07884167365993194,0.08676130258189502,0.09259821528006598,0.11284156123158105,0.05084399046570078,0.058028182453346906,0.046529744415145985,0.049275663930137596,0.04554458546178377,0.04658155824726701,0.04929440363475032,0.05152170258268229,0.02607809639440072,0.027342711543972293,0.02682366236022658,0.025540802742801003,0.03321493123589352,0.029529348309786888,0.02507233036015034,0.02396025240260067,0.018461523368464516,0.018832713031811835,0.026252789127534,0.021651563556835764,0.04539611078003492,0.03258235148115412,0.026727100768159574,0.021510252322800415,0.008691546041893568,0.007050180310903405,0.03826864121917679,0.03010406955829632,0.09895195949228551,0.06730578580118546,0.03822195318866618,0.030407793733741362,0.008282818912818048,0.007282479965666512,0.05232615212954773,0.04403307979875963,0.19264398307029554,0.12760380509693048,0.05268676547347106,0.044251309670631296,RUG12_20190809_163000.wav
15.0,18.0,2500.0,5500.0,1.0,53,703,117,843,0.13309650568889353,0.1528194854978852,0.0957900235897742,0.11252464218406093,0.08029823794330583,0.08656327245883302,0.10355264586901365,0.11744193231612561,0.07325199179615673,0.07767206566540484,0.05446563360009086,0.0541801545825203,0.051878543867047586,0.04973325559794695,0.05948351972793436,0.05849602413398858,0.05453792192516741,0.05086113228882847,0.041602640776652176,0.0367341295112811,0.05330687459083717,0.04205841519078287,0.04346155703720521,0.03635180880914508,0.04980337112562932,0.04274032270906644,0.03707619447672995,0.030899290881215614,0.0833107965297814,0.060841207709735716,0.04703127682477773,0.039272282730529136,0.031066702777521472,0.04369477226002902,0.03907979498540259,0.03576858762832272,0.10701595146729942,0.07269499158100032,0.0497599205382297,0.03948827391584483,0.01089275337621331,0.009250258145326989,0.048645122842191676,0.041872338015885364,0.2040016751826725,0.11547976656862807,0.06562904481823922,0.055709113104841605,RUG12_20190809_163000.wav
18.0,21.0,2500.0,5500.0,1.0,53,843,117,984,0.14359586503492322,0.1605698549624934,0.09615225797108248,0.11319104381807084,0.08168095565110653,0.08679840886188114,0.10185364437912066,0.1160838062719604,0.10318607442460953,0.09670785213491954,0.05859034389472017,0.05798322437313499,0.057991708695095276,0.052299849491583394,0.07913238653882279,0.07154179069906423,0.10153779013181298,0.08976402860445869,0.04768874444408292,0.040865918777671886,0.07866903465369025,0.054875114514744236,0.0737192137635916,0.060614293998689006,0.07939695799845857,0.07713752567788863,0.053512888670074234,0.046187787636421056,0.1461928983181015,0.10668806230077701,0.07379855609142533,0.06141074369435952,0.02857516263236812,0.04335902629026515,0.04431058653269368,0.039095242850717395,0.16982473178912977,0.1370522214092386,0.04513371872597321,0.0403255102983888,0.008536076536551182,0.00891786954164725,0.05920391299744025,0.05026367206710619,0.22732109710185996,0.15925948709284055,0.05996494615663487,0.05091540918687839,RUG12_20190809_163000.wav
21.0,24.0,2500.0,5500.0,1.0,53,984,117,1124,0.1435743113157017,0.16155496304888034,0.09878707552304111,0.11691716149302515,0.08435117987504646,0.08820638295760765,0.10359151670613205,0.1170498884413855,0.10863534308305191,0.10173642068734133,0.05884263898099904,0.06184676703636447,0.0643938856228334,0.06032425221756474,0.07793256493371212,0.07297375574979278,0.1039610202164386,0.09514847868676968,0.051513126031846726,0.04279537155440584,0.08418164726798016,0.05956729854041206,0.07595351338369588,0.062481427938879744,0.08625941794722007,0.08386501344056511,0.06121545225714265,0.05254103436024021,0.15517869485798122,0.11529397613321928,0.08109865109381537,0.06572118545007989,0.040838197346735924,0.0665997241056714,0.04420861263289297,0.040721220478953664,0.1811664727045436,0.1499399132596366,0.04549790175555062,0.04191631575635992,0.006675924343260457,0.0062115859019676875,0.05856353179569789,0.049788799578265173,0.23241243403168996,0.170846685857262,0.06068473603100747,0.051393237239422504,RUG12_20190809_163000.wav
