min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,fname
30.0,33.0,2500.0,5500.0,0,53,1406,117,1546,0.1163113444994461,0.1378408578313828,0.08713730303879452,0.10402094298342242,0.07314804735778493,0.08020623256342542,0.08975701649656598,0.10660267331383437,0.06068312198570176,0.07259232540298953,0.048118978519729405,0.05295054630979593,0.04274593478398198,0.044770358093527834,0.048425852386510516,0.0522625037729142,0.023091206515662696,0.025113982548859298,0.026996543213136787,0.025710704194721906,0.028102245117886813,0.026154999617475267,0.025078374593440825,0.024856813632857806,0.012519042778961199,0.014763790973787454,0.02049853463416051,0.01939939316245098,0.04393785457385696,0.025911738635910134,0.020941972337577587,0.018900188594862186,0.005660586753318333,0.007059601415686947,0.03081126936021667,0.0242458922293299,0.08834490158717488,0.058905236852323566,0.031319629760840316,0.02452089782270427,0.0024091972510405595,0.00355980806716466,0.04578572674570284,0.036116896425669426,0.16014319013158382,0.11459131940648704,0.047415699753696076,0.03705166464733525,soundscape_ALFE0.wav
33.0,36.0,2500.0,5500.0,0,53,1546,117,1687,0.11657327204415009,0.13829599707396942,0.08756565351735085,0.10537508017425888,0.07659660376145284,0.0847226977983721,0.08907404151900532,0.10654542867433729,0.057257321222929126,0.06807458428209968,0.04583981674330773,0.05086244173249441,0.0423356265607094,0.044194318874989494,0.04613139332813291,0.049950407061265245,0.0227047812553431,0.024091723702948615,0.02355488587654476,0.023658127227750795,0.03023660311842391,0.026610868846543963,0.025388008220793786,0.02384611275846419,0.014679966579830853,0.015378313164335454,0.021962719038300892,0.018843367815386203,0.044203235703190305,0.02928090182700287,0.019972691192117847,0.017742044034154882,0.007086706818375564,0.010101739056352305,0.03132792181325363,0.024922259865900267,0.08964550755139901,0.06102864894614153,0.031228392605594145,0.02456000989791887,0.0034665325836029715,0.0023494872678434826,0.045966016856303374,0.03612097208404938,0.15969873073974297,0.1146991391409223,0.04672379698226527,0.03661513555876104,soundscape_ALFE0.wav
36.0,39.0,2500.0,5500.0,0,53,1687,117,1828,0.11081812866630511,0.13278835566640182,0.08958483063844637,0.10558521931231606,0.07340522488919139,0.08016007988013668,0.08638193473348037,0.10545712656293296,0.05288298718003758,0.06105087411845982,0.04535986998697991,0.05053840210980699,0.040707348382027046,0.043277634576174666,0.043589274327678305,0.048944885860234974,0.02178276932627025,0.024177555260066503,0.02487846674083758,0.024108567296770345,0.030782332617423164,0.027728890723274918,0.024858690093156794,0.022647147710104815,0.010897028125699405,0.01115440023396754,0.02068004589337749,0.017582568303472046,0.04638649463081239,0.03229925374763918,0.01995975551586536,0.017358761605213286,0.008625700147189488,0.009262889899164743,0.031040015835630968,0.024238459006624666,0.09509568893185649,0.0664474507048554,0.030655427865378906,0.02415532257590553,0.004004649709433203,0.004286289280796547,0.047529409865208073,0.03682697623753988,0.15734992696317246,0.11064699972218714,0.04557279864725857,0.035570296339924645,soundscape_ALFE0.wav
39.0,42.0,2500.0,5500.0,0,53,1828,117,1968,0.11837071938274339,0.14115292967769066,0.09137835955475734,0.10804727552357513,0.07653160604497945,0.08359933944171824,0.09065046966899677,0.1076595630800871,0.05236188693177893,0.061421042548384215,0.046504639908569574,0.04982624393125996,0.04385172879812707,0.04689701908152732,0.043291296233831864,0.048394259894336544,0.02047334918049053,0.022859501447129314,0.024588927557668262,0.02436150507679647,0.0294862596342405,0.0258780146109656,0.021585849252789942,0.02182040252922333,0.009787250172602329,0.010751037944342259,0.02103204211072893,0.01813676617595861,0.047024588591966295,0.029037070900103896,0.021438920111217254,0.01803552646425803,0.004742229203938701,0.005811371367056389,0.031585343062555095,0.02486748038547185,0.09290022340764975,0.06286730951780073,0.03146750628828086,0.02508770650470499,0.006027884563238841,0.005556299183477828,0.046760653455864915,0.03680574051545813,0.15956491282904564,0.11127069352340568,0.046948617534567874,0.03677370095867742,soundscape_ALFE0.wav
42.0,45.0,2500.0,5500.0,0,53,1968,117,2109,0.11826513592945997,0.1403839543692252,0.08828500345809952,0.10317945592484228,0.07543360104793755,0.08177138700012596,0.09195278653774229,0.10590384745088209,0.05550074751795399,0.060168908528809004,0.04477161094388931,0.04843140042495211,0.041719933246790714,0.04372353787727142,0.043773609018099374,0.048139917990967625,0.02566047206780019,0.02692596772665696,0.022915957085250616,0.0230242783776707,0.02990445382400509,0.026736135047690023,0.02644390342792559,0.02487888797553528,0.013618833483869344,0.015265736200156952,0.020439025087166912,0.017336842316105057,0.04503108926118783,0.031029199574011238,0.023409754102874398,0.019321094615830675,0.008432914583407908,0.00822926044784092,0.02894892068456837,0.02377517725470407,0.08404078281647685,0.05444101065943542,0.03377102992833101,0.026517500948296427,0.006505361697164542,0.007081758860499358,0.04162474851326646,0.03303586054625958,0.16532541784389512,0.11272054498201649,0.04943876250259546,0.039186996408877434,soundscape_ALFE0.wav
45.0,48.0,2500.0,5500.0,1.0,53,2109,117,2249,0.11493969348998916,0.13549344707396,0.09053856535675726,0.10411757217736464,0.07699166158777365,0.08076045083713165,0.09322260119866978,0.10480286858456002,0.059095098841918034,0.05933885675230965,0.049183714619621295,0.04960572575459291,0.05947013243391563,0.053579793467093996,0.06720469867254786,0.06003486290323274,0.049381764625526695,0.04417387581239643,0.03298929757386809,0.03091447127190196,0.06975784007681836,0.05458530570594782,0.06120255614646201,0.0507684738721508,0.030128908562759377,0.03212537025027258,0.027796159700942912,0.026451570929660235,0.08518093245470658,0.06484347038616275,0.053252001024540696,0.04216828092587048,0.020178978888926228,0.020229991460688344,0.03691483594798006,0.031048350365328447,0.09282754783566918,0.06763571340361835,0.04487952899510339,0.039108890813639524,0.006776205455473691,0.007212182099189365,0.05046483002052482,0.04048545806874793,0.18457167665539817,0.10591815022352744,0.0568645395705522,0.046191341429661095,soundscape_ALFE0.wav
48.0,51.0,2500.0,5500.0,1.0,53,2249,117,2390,0.11491641114330979,0.13329732717585255,0.09246921851569267,0.10879448077984455,0.08139046596294355,0.08432555026667946,0.10183960118032846,0.11292031306896715,0.06203651645492976,0.06191964364521167,0.04993815382032815,0.05069166291868983,0.06111103765803437,0.057039973487971955,0.07094160692490149,0.06294237395939131,0.05949667037568021,0.050691586622790816,0.03792684643856343,0.034264821184125854,0.06974518518497334,0.05431598273466154,0.06725196556194536,0.05567285317664667,0.0403155068935994,0.04568641315856294,0.02961054587373302,0.026895352913621107,0.10344141124911457,0.07660911218285997,0.05365023828096993,0.04304828707900405,0.028519914408721373,0.02762833018560332,0.040312570171183594,0.0339948284882228,0.12023939179184814,0.10267307724312955,0.04399332789849137,0.04040626428115754,0.005365525111516498,0.008418606618107708,0.052136946277109936,0.04259505347169533,0.1965995802470718,0.1262145790336604,0.05351557531634742,0.04411774300519571,soundscape_ALFE0.wav
51.0,54.0,2500.0,5500.0,1.0,53,2390,117,2531,0.11572751712127405,0.13406576699599812,0.08971757913693808,0.10775782342803192,0.08057746506632524,0.08715382173723861,0.09673544427223559,0.11026038959151406,0.06487499546421191,0.06318103008823757,0.050674288604429886,0.04874407630357297,0.05880988631657858,0.05011658703455226,0.06863857975068618,0.06017524801803287,0.05349548988497465,0.04830995292857797,0.04062156410241417,0.03563883037636272,0.0751620466310558,0.05358711351276349,0.0695583248878022,0.05581873694364432,0.038087082802726976,0.03942505667206346,0.03391052159509875,0.03261106061249047,0.1253664556083086,0.09391888397773032,0.06446495767591036,0.05136626373609066,0.033421634676103776,0.0348013705010088,0.04219928397754623,0.038181090033677915,0.14733199966064967,0.13334130396272334,0.04667067885817187,0.04859717160648858,0.01207299043749091,0.012601854683931182,0.052885389878605436,0.04409624117205617,0.20315176193700732,0.14599486985229088,0.05631701398286818,0.0459579630283891,soundscape_ALFE0.wav
54.0,57.0,2500.0,5500.0,0,53,2531,117,2671,0.11682773936981014,0.13891086396742525,0.09036839436414407,0.1072714343108834,0.0770488562561125,0.08288231599362983,0.0923800520240637,0.10832124207869417,0.05379362480065236,0.05569902713371304,0.04395716747930241,0.045821807399041035,0.0473849407113707,0.04524611577230637,0.05549509547396046,0.052498140217457426,0.036061697829984564,0.033530932744034625,0.030379376612055194,0.02770826722828236,0.04781773579305301,0.03737141873953423,0.04771752090348875,0.03971192893286766,0.02759552887011888,0.02714533293536713,0.02839755395602666,0.024960945506843944,0.07959351823064191,0.05634865615190335,0.04563323203158504,0.035545493980431074,0.024246324474415576,0.024689981620906045,0.044338092895626985,0.035392353635687206,0.1096388086837915,0.08692427949166308,0.04315465737355814,0.039636804023783515,0.01904630863015381,0.01813031451382166,0.0615427260767282,0.049897096127980635,0.17752515300299807,0.11061256473085442,0.042929626433839484,0.03633757590423996,soundscape_ALFE0.wav
57.0,59.95733333333333,2500.0,5500.0,0,53,2671,117,2810,0.11542365130798551,0.13638223598035554,0.08874304281770215,0.10538229164253424,0.07414101015161857,0.08140420430961331,0.0904801645028461,0.10764573820120969,0.046234826514508665,0.05155449081908168,0.04379606642761248,0.04469735556898003,0.04170813836583172,0.04309035259904025,0.044685343969070444,0.04622628516489145,0.022201439525405813,0.026079137953914887,0.02505109478293661,0.023638099052299452,0.030816284250496907,0.02754228889007241,0.023010729967603092,0.022798711027699245,0.009829195948851791,0.010245591395936934,0.024358537281954567,0.019584393258742144,0.0463961363115797,0.029815772512560425,0.022125823027909802,0.017513424631493912,0.004693480033289956,0.004543417115970787,0.033446736506907215,0.02653368491170415,0.09478706174116182,0.06226548392282778,0.03253371575581725,0.025522771521258186,0.004169069275926594,0.0039194493377688044,0.05080891347924852,0.039918095912348406,0.15481295752621127,0.10055035852555026,0.049408136302477756,0.038839801376554815,soundscape_ALFE0.wav
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.11457875058519595,0.1361407248167917,0.08696298040473728,0.10243023042547619,0.07355546370855923,0.079563287948464,0.08857493697136873,0.10383182886192989,0.04708999134613477,0.05097333892168015,0.040527913096046156,0.043280867721502775,0.046436988672818556,0.04755810174093401,0.04065581478033638,0.04369199527474204,0.02294344810451372,0.026087439105384143,0.023228906979979282,0.02123250108447821,0.03265227875791607,0.029386211594081522,0.0233612591920729,0.02204383616286003,0.01102486183185739,0.011752683562812522,0.02058855529882461,0.016913610162895536,0.04539946048372475,0.02930457701878359,0.022146474656534746,0.01770951848799383,0.007189628820687596,0.007457942233125109,0.030776225117803466,0.02447008309470986,0.09069117338883864,0.06128378307770055,0.031882598075196195,0.025129004037669565,0.0043747876944878975,0.004236143871471329,0.04764283085567203,0.03727458639614519,0.1515427444115831,0.10371282308364346,0.0482093049403086,0.037689263497754456,soundscape_ALFE1.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.11288097346036692,0.13320547016928003,0.08498898196040368,0.1024640872846402,0.07270712643021741,0.07862805901000629,0.08750468634597561,0.10387345481013943,0.04901991468439455,0.05431165580707716,0.040503269923517604,0.04330711561742192,0.04201402551074045,0.044397282846323,0.04138230242854843,0.04307113890699798,0.01989763551873889,0.02318432066183489,0.02418513545070906,0.021488196642969793,0.0265782387577188,0.02438920211760602,0.024909961484492163,0.023502638756702894,0.007872392674151615,0.007202215366758497,0.020471379105491388,0.017975027056201624,0.043681393248005906,0.02826215038127599,0.021076352486608205,0.017748474762426074,0.005691767906903013,0.006556268250899659,0.030624251083096247,0.023815745352171548,0.08648600170114783,0.05794261702136889,0.03013423176325494,0.023581568398355242,0.005946259690523965,0.003585139984481142,0.046930698531075066,0.03662177042933096,0.15142394807159462,0.10653937128047551,0.046228485476779754,0.03652017005908555,soundscape_ALFE1.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.11338023730053545,0.13618569038498674,0.09002567616299778,0.10587476115639607,0.07295556456362505,0.07913795442480075,0.08823024820454389,0.10474805240482149,0.04662956107326448,0.05197873521067129,0.044002484015449,0.045869385870461486,0.04373664316029853,0.045717198595485314,0.04211357431780045,0.04412406080081029,0.023623731401617422,0.024738968900433127,0.024577441988291232,0.02378646893594641,0.02963322707461526,0.025037553417388343,0.02222302315350422,0.021088143972317928,0.010815400187255938,0.011362487596765544,0.019354818450376194,0.016631451742999077,0.04567512600744655,0.028498904485515245,0.020062795748351764,0.016606723306425906,0.007485411091283618,0.007857573379123822,0.031312838153891395,0.02439716999997825,0.091456174167573,0.06120975871243728,0.032025076651613416,0.024835646748043113,0.004008764316278348,0.003923407023464805,0.04798557260131697,0.03782493331670112,0.1533016832783819,0.10566346058021625,0.04945276367573886,0.03861814851376214,soundscape_ALFE1.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.11437372924611548,0.13747643652201563,0.08779226145234437,0.10412409998765206,0.0716529591074741,0.07968075868293663,0.08990908118960998,0.10507623058720052,0.05039848882714959,0.05641135404176513,0.041477484048483386,0.0427991565498558,0.03964835986942094,0.041328920306915096,0.04227635334927929,0.04677781694594564,0.024493898679146198,0.024735488098232665,0.024294907617036815,0.02387487771522363,0.030551388154829613,0.026429052599515758,0.02315308774775144,0.021689360271472516,0.014137137913633977,0.01538666491328486,0.021407953394792897,0.018061683951316736,0.04652968461133177,0.028286237722408163,0.019898319082478202,0.01671074126699985,0.006752879424218715,0.007232817012640967,0.03196721443164993,0.024875275958566638,0.09209933890202104,0.06291174952140853,0.0313351997502882,0.024577604397760692,0.003250558069175296,0.0030431387607654137,0.048459645134141555,0.03818448410729507,0.15620332224003763,0.10762030207797417,0.04784053341096463,0.037396778408393457,soundscape_ALFE1.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.1184967633648983,0.13834981973507,0.08927697255528638,0.10751511036299274,0.0735435012918956,0.08104943218570165,0.08761815502395051,0.10555732119699825,0.05154985669063186,0.058989382899420975,0.04411377500513299,0.04593215940283096,0.04309159766843665,0.04430181757571754,0.04470270054118986,0.04702544967393003,0.024697511125229558,0.025545567768798943,0.023447186455461348,0.024001726307562053,0.028271904807041677,0.025847364530497043,0.023237848350889018,0.022927799927456236,0.011432302139360365,0.013277643808064604,0.020508855893675817,0.016889130254570693,0.045831006706875455,0.029029793354978416,0.020037860877462642,0.017009554275375826,0.0044272607834356156,0.00392410657367271,0.030444536068833947,0.024274870144293904,0.09167871092040183,0.06419168553691919,0.031388418900331956,0.02441456130585336,0.002426228803335518,0.002377274589078305,0.04661730564291153,0.036439391818299735,0.15280844709740896,0.10536694709982891,0.04778911885439552,0.037675018390218695,soundscape_ALFE1.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.11956136323763335,0.1414323469130953,0.08923697457335944,0.10656094689954457,0.07639272766569753,0.08303461462167563,0.0902235669830051,0.10761804310080755,0.052867321453837476,0.059474652238995514,0.04571250347182602,0.04890207753310842,0.04148972589211261,0.043968692096945844,0.04548267283484406,0.04766646485178781,0.023340174931659206,0.025692719754645897,0.02357724520216674,0.023535400492365716,0.02806548951875173,0.025577309955425218,0.02253266330781368,0.022333062059132686,0.012675941525443614,0.012354608182547196,0.020432311350988,0.017271529812573266,0.043807590852967815,0.02886637911328055,0.020958702987629488,0.017750103617342687,0.005882413750786846,0.006640309904757439,0.031675199589106084,0.024441740184989343,0.0916690423536359,0.06268244429719046,0.031458228047495096,0.024654134019445686,0.0018383322757472272,0.0017694602273351401,0.05001646188039291,0.038852245851395344,0.14955217343240312,0.10288389018969848,0.04922964651585467,0.03842588140988234,soundscape_ALFE1.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.1158074931597498,0.1382510445178096,0.09086080071834374,0.1064970327235457,0.073101220886709,0.0798315814202364,0.09120193456975369,0.10667309112728543,0.05298123034977083,0.05994454950883659,0.04571668781718589,0.048697121249182455,0.04489117510639468,0.04568507045156958,0.0470814797506551,0.05094749583626453,0.02345848168737115,0.027359965749326014,0.025302976402607508,0.024333830246767954,0.030387896361189982,0.028229819927663973,0.023832678276030285,0.023683467532999533,0.012392401064949167,0.013066058980846644,0.02051263256700847,0.017458785760321466,0.043184540725515176,0.030059119802535263,0.020785307424743306,0.017307196860283355,0.006172803893023972,0.007132245184949543,0.030939638843260606,0.02395035569625212,0.08852064172875906,0.05809303129420307,0.030604670635986677,0.024045964253887296,0.0043634497482566755,0.0035356713059544916,0.04778760619782775,0.0374252007270981,0.15048293058017212,0.10462959199476363,0.04797605751237561,0.03732049178405197,soundscape_ALFE1.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.11402515994832481,0.13662819887281202,0.08878322612678981,0.10451046216526937,0.07375627092028124,0.08085086402983394,0.08901351845626235,0.10450355007505563,0.05076311327655847,0.05860836890704356,0.04493412986648527,0.048693285190749565,0.03939818544954353,0.0429233931452576,0.0420117209998684,0.04729066202112937,0.023011874726232832,0.02373421905145465,0.02503488706726565,0.022702241134237116,0.028106313864909298,0.024030062325809964,0.023437760414530266,0.022394781315118514,0.013343379004878345,0.015880728175248795,0.023245662935896583,0.019765565634919657,0.04418270267635387,0.030077117014123998,0.01952229401726891,0.016564043638539475,0.005911767940390725,0.006280983380517908,0.031024969086949458,0.024853689375956,0.08968317546108466,0.06134240974712371,0.030702022484818434,0.023921270513460567,0.006221048415118116,0.004804007486308467,0.04636461397921949,0.036518112941820585,0.1552958806583258,0.11006677688781377,0.04655971561416238,0.03644739871770846,soundscape_ALFE1.wav
